tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM
9606	Homo sapiens	0	0	live	ARHGAP22-IT1		gene_id:ENSG00000248682.1, gene_status:NOVEL, gene_type:sense_intronic			10		48511589	48510525	minus		
9606	Homo sapiens	0	0	live	RP11-534L6.5		gene_id:ENSG00000251413.1, gene_status:NOVEL, gene_type:sense_intronic			10		48625093	48624004	minus		
9606	Homo sapiens	0	0	live	RP11-534L6.2		gene_id:ENSG00000236800.1, gene_status:NOVEL, gene_type:lincRNA			10		48672424	48664199	minus		
9606	Homo sapiens	0	0	live	RP11-563N6.6		gene_id:ENSG00000228403.1, gene_status:NOVEL, gene_type:sense_intronic			10		48878022	48878649	plus		
9606	Homo sapiens	0	0	live	RP11-523O18.7		gene_id:ENSG00000241577.1, gene_status:NOVEL, gene_type:sense_overlapping			10		48935213	48883955	minus		
9606	Homo sapiens	0	0	live	RP11-523O18.5		gene_id:ENSG00000233665.7, gene_status:NOVEL, gene_type:processed_transcript			10		48993046	48976554	minus		
9606	Homo sapiens	0	0	live	RP11-523O18.1		gene_id:ENSG00000226576.1, gene_status:NOVEL, gene_type:antisense			10		48984564	49018897	plus		
9606	Homo sapiens	0	0	live	FAM170B-AS1		gene_id:ENSG00000234736.4, gene_status:NOVEL, gene_type:antisense			10		49121839	49151547	plus		
9606	Homo sapiens	0	0	live	C10orf71-AS1		gene_id:ENSG00000236208.1, gene_status:NOVEL, gene_type:antisense			10		49299018	49296112	minus		
9606	Homo sapiens	0	0	live	RP11-123B3.2		gene_id:ENSG00000235939.1, gene_status:NOVEL, gene_type:antisense			10		49419277	49472903	plus		
9606	Homo sapiens	0	0	live	LINC00843		gene_id:ENSG00000178440.5, gene_status:NOVEL, gene_type:lincRNA			10		49972763	49982053	plus		
9606	Homo sapiens	0	0	live	RP11-521C22.2		gene_id:ENSG00000279863.1, gene_status:KNOWN, gene_type:TEC			10		50334538	50336123	plus		
9606	Homo sapiens	0	0	live	RP11-521C22.3		gene_id:ENSG00000279027.1, gene_status:KNOWN, gene_type:TEC			10		50394561	50393006	minus		
9606	Homo sapiens	0	0	live	RP11-512N4.2		gene_id:ENSG00000225303.2, gene_status:NOVEL, gene_type:antisense			10		50472814	50474246	plus		
9606	Homo sapiens	0	0	live	SGMS1-AS1		gene_id:ENSG00000226200.5, gene_status:NOVEL, gene_type:antisense			10		50624951	50641451	plus		
9606	Homo sapiens	0	0	live	RP11-449O16.2		gene_id:ENSG00000229711.1, gene_status:NOVEL, gene_type:sense_intronic			10		50824525	50822692	minus		
9606	Homo sapiens	0	0	live	RP11-96B5.4		gene_id:ENSG00000261368.1, gene_status:NOVEL, gene_type:lincRNA			10		50964270	50965220	plus		
9606	Homo sapiens	0	0	live	RP11-96B5.3		gene_id:ENSG00000223502.1, gene_status:NOVEL, gene_type:antisense			10		51068553	51062579	minus		
9606	Homo sapiens	0	0	live	RP11-40C11.2		gene_id:ENSG00000231132.1, gene_status:NOVEL, gene_type:antisense			10		51245806	51244894	minus		
9606	Homo sapiens	0	0	live	RP11-539E19.2		gene_id:ENSG00000235279.1, gene_status:NOVEL, gene_type:sense_intronic			10		51302566	51306709	plus		
9606	Homo sapiens	0	0	live	PRKG1-AS1		gene_id:ENSG00000236671.6, gene_status:NOVEL, gene_type:antisense			10		52314128	52230742	minus		
9606	Homo sapiens	0	0	live	LINC01468		gene_id:ENSG00000231131.5, gene_status:NOVEL, gene_type:lincRNA			10		52470533	52450874	minus		
9606	Homo sapiens	0	0	live	RP11-556E13.1		gene_id:ENSG00000228651.1, gene_status:NOVEL, gene_type:antisense			10		52755409	52556702	minus		
9606	Homo sapiens	0	0	live	RP11-319F12.2		gene_id:ENSG00000227121.1, gene_status:NOVEL, gene_type:lincRNA			10		52975815	52973488	minus		
9606	Homo sapiens	0	0	live	RP11-71J2.1		gene_id:ENSG00000226296.1, gene_status:NOVEL, gene_type:lincRNA			10		53311065	53291072	minus		
9606	Homo sapiens	0	0	live	RP11-257I14.1		gene_id:ENSG00000234173.1, gene_status:NOVEL, gene_type:antisense			10		54486230	54656051	plus		
9606	Homo sapiens	0	0	live	RP11-264A11.1		gene_id:ENSG00000236958.1, gene_status:NOVEL, gene_type:sense_intronic			10		54869122	54864674	minus		
9606	Homo sapiens	0	0	live	RP11-168O22.1		gene_id:ENSG00000236744.2, gene_status:NOVEL, gene_type:sense_intronic			10		55597233	55247755	minus		
9606	Homo sapiens	0	0	live	RP11-598C10.2		gene_id:ENSG00000223800.1, gene_status:NOVEL, gene_type:lincRNA			10		55468327	55469222	plus		
9606	Homo sapiens	0	0	live	RP11-598C10.1		gene_id:ENSG00000228048.1, gene_status:NOVEL, gene_type:lincRNA			10		55506219	55513217	plus		
9606	Homo sapiens	0	0	live	RP11-179B15.5		gene_id:ENSG00000228527.1, gene_status:NOVEL, gene_type:lincRNA			10		58304553	58305621	plus		
9606	Homo sapiens	0	0	live	RP11-179B15.6		gene_id:ENSG00000261076.1, gene_status:NOVEL, gene_type:lincRNA			10		58327030	58325614	minus		
9606	Homo sapiens	0	0	live	LINC00844		gene_id:ENSG00000237949.1, gene_status:NOVEL, gene_type:lincRNA			10		58999626	59001543	plus		
9606	Homo sapiens	0	0	live	RP11-443O13.3		gene_id:ENSG00000236556.1, gene_status:NOVEL, gene_type:antisense			10		59282147	59282835	plus		
9606	Homo sapiens	0	0	live	RP11-135D11.2		gene_id:ENSG00000235140.1, gene_status:NOVEL, gene_type:lincRNA			10		59589150	59611248	plus		
9606	Homo sapiens	0	0	live	LINC00948		gene_id:ENSG00000227877.5, gene_status:NOVEL, gene_type:processed_transcript			10		59756041	59736692	minus		
9606	Homo sapiens	0	0	live	LINC01553		gene_id:ENSG00000235931.2, gene_status:KNOWN, gene_type:lincRNA			10		59960913	59955430	minus		
9606	Homo sapiens	0	0	live	RP11-388P9.2		gene_id:ENSG00000232682.2, gene_status:NOVEL, gene_type:antisense			10		60050668	60060743	plus		
9606	Homo sapiens	0	0	live	RP11-131N11.4		gene_id:ENSG00000254271.1, gene_status:NOVEL, gene_type:lincRNA			10		60734342	60741828	plus		
9606	Homo sapiens	0	0	live	LINC00845		gene_id:ENSG00000227244.2, gene_status:NOVEL, gene_type:lincRNA			10		61016275	61026420	plus		
9606	Homo sapiens	0	0	live	TMEM26-AS1		gene_id:ENSG00000237233.2, gene_status:NOVEL, gene_type:antisense			10		61452639	61481956	plus		
9606	Homo sapiens	0	0	live	RP11-63A2.2		gene_id:ENSG00000272592.1, gene_status:NOVEL, gene_type:antisense			10		61685388	61684892	minus		
9606	Homo sapiens	0	0	live	RP11-491H19.1		gene_id:ENSG00000233643.2, gene_status:NOVEL, gene_type:lincRNA			10		61821246	61781745	minus		
9606	Homo sapiens	0	0	live	RP11-120C12.3		gene_id:ENSG00000234756.1, gene_status:NOVEL, gene_type:lincRNA			10		62289521	62304033	plus		
9606	Homo sapiens	0	0	live	RP11-436D10.3		gene_id:ENSG00000238280.1, gene_status:NOVEL, gene_type:antisense			10		62805887	62793562	minus		
9606	Homo sapiens	0	0	live	RP11-144G16.1		gene_id:ENSG00000224301.1, gene_status:NOVEL, gene_type:antisense			10		63125537	63123938	minus		
9606	Homo sapiens	0	0	live	JMJD1C-AS1		gene_id:ENSG00000272767.1, gene_status:KNOWN, gene_type:antisense			10		63465229	63466563	plus		
9606	Homo sapiens	0	0	live	RP11-170M17.1		gene_id:ENSG00000228566.1, gene_status:NOVEL, gene_type:lincRNA			10		63664664	63990568	plus		
9606	Homo sapiens	0	0	live	RP11-174J11.1		gene_id:ENSG00000226426.1, gene_status:NOVEL, gene_type:lincRNA			10		64037280	64036345	minus		
9606	Homo sapiens	0	0	live	RP11-179K3.2		gene_id:ENSG00000224714.2, gene_status:NOVEL, gene_type:lincRNA			10		64924518	64901136	minus		
9606	Homo sapiens	0	0	live	RP11-428G2.1		gene_id:ENSG00000235356.1, gene_status:NOVEL, gene_type:lincRNA			10		65313785	65314970	plus		
9606	Homo sapiens	0	0	live	LINC01515		gene_id:ENSG00000228065.9, gene_status:NOVEL, gene_type:lincRNA			10		65570338	65768835	plus		
9606	Homo sapiens	0	0	live	RP11-210G22.1		gene_id:ENSG00000273360.1, gene_status:NOVEL, gene_type:antisense			10		66079243	66118326	plus		
9606	Homo sapiens	0	0	live	RP11-344A5.1		gene_id:ENSG00000225299.1, gene_status:NOVEL, gene_type:antisense			10		67052609	67055028	plus		
9606	Homo sapiens	0	0	live	RP11-57G10.8		gene_id:ENSG00000272892.1, gene_status:NOVEL, gene_type:lincRNA			10		67849525	67850746	plus		
9606	Homo sapiens	0	0	live	RP11-153K11.3		gene_id:ENSG00000233590.1, gene_status:NOVEL, gene_type:lincRNA			10		68242379	68233251	minus		
9606	Homo sapiens	0	0	live	RP11-119F7.5		gene_id:ENSG00000260400.1, gene_status:NOVEL, gene_type:sense_overlapping			10		68698500	68700794	plus		
9606	Homo sapiens	0	0	live	RP11-227H15.4		gene_id:ENSG00000229261.1, gene_status:NOVEL, gene_type:antisense			10		69232490	69215333	minus		
9606	Homo sapiens	0	0	live	RP11-227H15.5		gene_id:ENSG00000231748.1, gene_status:NOVEL, gene_type:antisense			10		69268148	69265342	minus		
9606	Homo sapiens	0	0	live	RP11-343J3.2		gene_id:ENSG00000236154.1, gene_status:NOVEL, gene_type:antisense			10		69575807	69577154	plus		
9606	Homo sapiens	0	0	live	RP11-242G20.1		gene_id:ENSG00000235645.2, gene_status:NOVEL, gene_type:lincRNA			10		69684899	69692452	plus		
9606	Homo sapiens	0	0	live	RP11-262I2.2		gene_id:ENSG00000224222.1, gene_status:NOVEL, gene_type:lincRNA			10		70007836	69994626	minus		
9606	Homo sapiens	0	0	live	RP11-104F15.9		gene_id:ENSG00000280401.1, gene_status:KNOWN, gene_type:TEC			10		70434829	70436556	plus		
9606	Homo sapiens	0	0	live	RP11-432J9.3		gene_id:ENSG00000271409.1, gene_status:NOVEL, gene_type:lincRNA			10		70929925	70932057	plus		
9606	Homo sapiens	0	0	live	RP11-432J9.6		gene_id:ENSG00000259267.2, gene_status:NOVEL, gene_type:lincRNA			10		70939053	70955641	plus		
9606	Homo sapiens	0	0	live	UNC5B-AS1		gene_id:ENSG00000237512.5, gene_status:NOVEL, gene_type:antisense			10		71218228	71217224	minus		
9606	Homo sapiens	0	0	live	RP11-327E2.5		gene_id:ENSG00000279406.1, gene_status:KNOWN, gene_type:TEC			10		71364243	71366374	plus		
9606	Homo sapiens	0	0	live	CDH23-AS1		gene_id:ENSG00000223817.1, gene_status:NOVEL, gene_type:antisense			10		71511873	71508153	minus		
9606	Homo sapiens	0	0	live	RP11-472G21.2		gene_id:ENSG00000230526.1, gene_status:NOVEL, gene_type:lincRNA			10		71878356	71879107	plus		
9606	Homo sapiens	0	0	live	RP11-150D20.5		gene_id:ENSG00000272988.1, gene_status:NOVEL, gene_type:lincRNA			10		72054037	72053294	minus		
9606	Homo sapiens	0	0	live	RP11-442H21.2		gene_id:ENSG00000269926.1, gene_status:NOVEL, gene_type:antisense			10		72275980	72274915	minus		
9606	Homo sapiens	0	0	live	RP11-167P22.3		gene_id:ENSG00000226163.1, gene_status:NOVEL, gene_type:antisense			10		72501746	72502956	plus		
9606	Homo sapiens	0	0	live	RP11-354E23.3		gene_id:ENSG00000280166.1, gene_status:KNOWN, gene_type:TEC			10		72730557	72731175	plus		
9606	Homo sapiens	0	0	live	RP11-354E23.4		gene_id:ENSG00000279502.1, gene_status:KNOWN, gene_type:TEC			10		72756398	72757016	plus		
9606	Homo sapiens	0	0	live	RP11-354E23.5		gene_id:ENSG00000272627.1, gene_status:NOVEL, gene_type:sense_intronic			10		72766560	72767052	plus		
9606	Homo sapiens	0	0	live	RP11-344N10.2		gene_id:ENSG00000237768.2, gene_status:NOVEL, gene_type:antisense			10		73071295	73074008	plus		
9606	Homo sapiens	0	0	live	RP11-344N10.5		gene_id:ENSG00000272630.1, gene_status:NOVEL, gene_type:lincRNA			10		73101297	73098044	minus		
9606	Homo sapiens	0	0	live	RP11-152N13.16		gene_id:ENSG00000272599.2, gene_status:NOVEL, gene_type:antisense			10		73125532	73124573	minus		
9606	Homo sapiens	0	0	live	DNAJC9-AS1		gene_id:ENSG00000236756.4, gene_status:KNOWN, gene_type:antisense			10		73247360	73276984	plus		
9606	Homo sapiens	0	0	live	RP11-152N13.5		gene_id:ENSG00000227540.1, gene_status:NOVEL, gene_type:antisense			10		73252791	73254349	plus		
9606	Homo sapiens	0	0	live	RP11-537A6.9		gene_id:ENSG00000233144.1, gene_status:NOVEL, gene_type:antisense			10		73381433	73383496	plus		
9606	Homo sapiens	0	0	live	PPP3CB-AS1		gene_id:ENSG00000221817.8, gene_status:NOVEL, gene_type:processed_transcript			10		73495525	73520070	plus		
9606	Homo sapiens	0	0	live	RP11-464F9.20		gene_id:ENSG00000268584.1, gene_status:NOVEL, gene_type:antisense			10		73625996	73626790	plus		
9606	Homo sapiens	0	0	live	RP11-464F9.22		gene_id:ENSG00000272791.1, gene_status:NOVEL, gene_type:lincRNA			10		73630556	73631490	plus		
9606	Homo sapiens	0	0	live	RP11-464F9.21		gene_id:ENSG00000271848.1, gene_status:NOVEL, gene_type:antisense			10		73654039	73674719	plus		
9606	Homo sapiens	0	0	live	RP11-464F9.1		gene_id:ENSG00000242288.9, gene_status:NOVEL, gene_type:processed_transcript			10		73730466	73674295	minus		
9606	Homo sapiens	0	0	live	BMS1P4		gene_id:ENSG00000271816.1, gene_status:NOVEL, gene_type:processed_transcript			10		73730487	73699151	minus		
9606	Homo sapiens	0	0	live	RP11-574K11.29		gene_id:ENSG00000272140.2, gene_status:NOVEL, gene_type:lincRNA			10		73713581	73703735	minus		
9606	Homo sapiens	0	0	live	RP11-574K11.24		gene_id:ENSG00000279088.1, gene_status:KNOWN, gene_type:TEC			10		73744230	73742995	minus		
9606	Homo sapiens	0	0	live	RP11-574K11.32		gene_id:ENSG00000279689.1, gene_status:KNOWN, gene_type:TEC			10		73772862	73769264	minus		
9606	Homo sapiens	0	0	live	RP11-574K11.26		gene_id:ENSG00000280238.1, gene_status:KNOWN, gene_type:TEC			10		73791218	73791490	plus		
9606	Homo sapiens	0	0	live	ZSWIM8-AS1		gene_id:ENSG00000272589.1, gene_status:KNOWN, gene_type:antisense			10		73801399	73796514	minus		
9606	Homo sapiens	0	0	live	RP11-574K11.5		gene_id:ENSG00000224195.1, gene_status:NOVEL, gene_type:antisense			10		73813518	73814737	plus		
9606	Homo sapiens	0	0	live	RP11-574K11.8		gene_id:ENSG00000229990.3, gene_status:NOVEL, gene_type:antisense			10		73841833	73847115	plus		
9606	Homo sapiens	0	0	live	RP11-417O11.5		gene_id:ENSG00000225761.1, gene_status:NOVEL, gene_type:sense_intronic			10		74005137	74027915	plus		
9606	Homo sapiens	0	0	live	RP11-46O21.2		gene_id:ENSG00000232342.6, gene_status:NOVEL, gene_type:antisense			10		74530553	74506081	minus		
9606	Homo sapiens	0	0	live	RP11-222G7.2		gene_id:ENSG00000272748.1, gene_status:KNOWN, gene_type:lincRNA			10		74822130	74821610	minus		
9606	Homo sapiens	0	0	live	RP11-77G23.2		gene_id:ENSG00000234149.1, gene_status:KNOWN, gene_type:antisense			10		75025174	75003055	minus		
9606	Homo sapiens	0	0	live	RP11-77G23.5		gene_id:ENSG00000227186.1, gene_status:KNOWN, gene_type:antisense			10		75024251	75023475	minus		
9606	Homo sapiens	0	0	live	ZNF503-AS1		gene_id:ENSG00000226051.5, gene_status:NOVEL, gene_type:lincRNA			10		75269819	75373500	plus		
9606	Homo sapiens	0	0	live	RP11-399K21.11		gene_id:ENSG00000270087.4, gene_status:NOVEL, gene_type:lincRNA			10		75401246	75279726	minus		
9606	Homo sapiens	0	0	live	ZNF503-AS2		gene_id:ENSG00000237149.5, gene_status:KNOWN, gene_type:antisense			10		75401519	75408982	plus		
9606	Homo sapiens	0	0	live	RP11-399K21.13		gene_id:ENSG00000273248.1, gene_status:NOVEL, gene_type:lincRNA			10		75409326	75408973	minus		
9606	Homo sapiens	0	0	live	RP11-399K21.14		gene_id:ENSG00000272692.1, gene_status:NOVEL, gene_type:lincRNA			10		75409157	75411842	plus		
9606	Homo sapiens	0	0	live	RP11-399K21.10		gene_id:ENSG00000236842.1, gene_status:NOVEL, gene_type:antisense			10		75431588	75430571	minus		
9606	Homo sapiens	0	0	live	RP11-399K21.12		gene_id:ENSG00000279814.1, gene_status:KNOWN, gene_type:TEC			10		75450081	75451725	plus		
9606	Homo sapiens	0	0	live	RP11-310J24.3		gene_id:ENSG00000268659.2, gene_status:NOVEL, gene_type:sense_intronic			10		75642476	75643106	plus		
9606	Homo sapiens	0	0	live	RP11-367B6.2		gene_id:ENSG00000228280.1, gene_status:NOVEL, gene_type:sense_intronic			10		75742740	75743755	plus		
9606	Homo sapiens	0	0	live	RP11-43N22.1		gene_id:ENSG00000278992.1, gene_status:KNOWN, gene_type:TEC			10		76270206	76270800	plus		
9606	Homo sapiens	0	0	live	RP11-369F10.2		gene_id:ENSG00000230575.1, gene_status:NOVEL, gene_type:antisense			10		76438775	76437408	minus		
9606	Homo sapiens	0	0	live	RP11-325D15.2		gene_id:ENSG00000269256.1, gene_status:NOVEL, gene_type:antisense			10		76560994	76558350	minus		
9606	Homo sapiens	0	0	live	KCNMA1-AS1		gene_id:ENSG00000236467.6, gene_status:NOVEL, gene_type:antisense			10		76888044	76980624	plus		
9606	Homo sapiens	0	0	live	KCNMA1-AS2		gene_id:ENSG00000225497.4, gene_status:NOVEL, gene_type:antisense			10		77147652	77150100	plus		
9606	Homo sapiens	0	0	live	RP11-328K22.1		gene_id:ENSG00000224500.1, gene_status:NOVEL, gene_type:antisense			10		77313941	77315694	plus		
9606	Homo sapiens	0	0	live	KCNMA1-AS3		gene_id:ENSG00000225652.1, gene_status:NOVEL, gene_type:antisense			10		77354404	77376613	plus		
9606	Homo sapiens	0	0	live	RP13-39P12.3		gene_id:ENSG00000228748.2, gene_status:NOVEL, gene_type:antisense			10		77782866	77793176	plus		
9606	Homo sapiens	0	0	live	RP11-126H7.4		gene_id:ENSG00000204049.1, gene_status:NOVEL, gene_type:antisense			10		77866875	77869610	plus		
9606	Homo sapiens	0	0	live	DLG5-AS1		gene_id:ENSG00000233871.1, gene_status:NOVEL, gene_type:antisense			10		77927372	77929824	plus		
9606	Homo sapiens	0	0	live	LINC00856		gene_id:ENSG00000230417.9, gene_status:NOVEL, gene_type:lincRNA			10		78238255	78675109	plus		
9606	Homo sapiens	0	0	live	LINC00595		gene_id:ENSG00000227136.2, gene_status:KNOWN, gene_type:lincRNA			10		78267328	78330595	plus		
9606	Homo sapiens	0	0	live	RP11-90J7.2		gene_id:ENSG00000229543.1, gene_status:NOVEL, gene_type:lincRNA			10		78293842	78301003	plus		
9606	Homo sapiens	0	0	live	RP11-90J7.4		gene_id:ENSG00000230229.1, gene_status:NOVEL, gene_type:lincRNA			10		78352597	78356100	plus		
9606	Homo sapiens	0	0	live	RP11-31E13.2		gene_id:ENSG00000228683.1, gene_status:NOVEL, gene_type:lincRNA			10		78697022	78696062	minus		
9606	Homo sapiens	0	0	live	ZMIZ1-AS1		gene_id:ENSG00000224596.6, gene_status:NOVEL, gene_type:antisense			10		79067895	78943328	minus		
9606	Homo sapiens	0	0	live	RP11-481G8.2		gene_id:ENSG00000229569.1, gene_status:NOVEL, gene_type:lincRNA			10		79003803	79000484	minus		
9606	Homo sapiens	0	0	live	RP11-342M3.5		gene_id:ENSG00000235426.2, gene_status:NOVEL, gene_type:antisense			10		79382328	79409274	plus		
9606	Homo sapiens	0	0	live	RP11-342M3.1		gene_id:ENSG00000241317.1, gene_status:NOVEL, gene_type:lincRNA			10		79506281	79504073	minus		
9606	Homo sapiens	0	0	live	RP11-589B3.6		gene_id:ENSG00000226676.1, gene_status:NOVEL, gene_type:lincRNA			10		79632188	79628757	minus		
9606	Homo sapiens	0	0	live	RP11-506M13.3		gene_id:ENSG00000244733.5, gene_status:NOVEL, gene_type:lincRNA			10		79660891	79677996	plus		
9606	Homo sapiens	0	0	live	NUTM2B-AS1		gene_id:ENSG00000225484.5, gene_status:NOVEL, gene_type:antisense			10		79826594	79663088	minus		
9606	Homo sapiens	0	0	live	RP11-182L21.5		gene_id:ENSG00000272489.1, gene_status:NOVEL, gene_type:sense_intronic			10		79663192	79664786	plus		
9606	Homo sapiens	0	0	live	RP11-119F19.5		gene_id:ENSG00000280355.1, gene_status:KNOWN, gene_type:TEC			10		79684094	79681973	minus		
9606	Homo sapiens	0	0	live	RP11-182L21.6		gene_id:ENSG00000272447.1, gene_status:NOVEL, gene_type:lincRNA			10		79825902	79827602	plus		
9606	Homo sapiens	0	0	live	RP11-479O17.10		gene_id:ENSG00000273372.1, gene_status:NOVEL, gene_type:lincRNA			10		79968213	79973213	plus		
9606	Homo sapiens	0	0	live	RP11-479O17.9		gene_id:ENSG00000280259.1, gene_status:KNOWN, gene_type:TEC			10		79973213	79970963	minus		
9606	Homo sapiens	0	0	live	TMEM254-AS1		gene_id:ENSG00000230091.5, gene_status:NOVEL, gene_type:antisense			10		80078912	80046860	minus		
9606	Homo sapiens	0	0	live	RP11-369J21.12		gene_id:ENSG00000279399.1, gene_status:KNOWN, gene_type:TEC			10		80091867	80091411	minus		
9606	Homo sapiens	0	0	live	LINC00857		gene_id:ENSG00000237523.1, gene_status:NOVEL, gene_type:lincRNA			10		80207710	80219657	plus		
9606	Homo sapiens	0	0	live	RP11-36D19.9		gene_id:ENSG00000279359.1, gene_status:KNOWN, gene_type:TEC			10		80249710	80254121	plus		
9606	Homo sapiens	0	0	live	RP11-36D19.8		gene_id:ENSG00000235858.1, gene_status:NOVEL, gene_type:lincRNA			10		80333771	80334426	plus		
9606	Homo sapiens	0	0	live	RP11-137H2.4		gene_id:ENSG00000226659.1, gene_status:NOVEL, gene_type:antisense			10		80535942	80529597	minus		
9606	Homo sapiens	0	0	live	RP11-514F8.2		gene_id:ENSG00000231082.1, gene_status:NOVEL, gene_type:lincRNA			10		80649797	80653732	plus		
9606	Homo sapiens	0	0	live	RP11-202D18.2		gene_id:ENSG00000229458.2, gene_status:NOVEL, gene_type:antisense			10		82229179	82224213	minus		
9606	Homo sapiens	0	0	live	NRG3-AS1		gene_id:ENSG00000225738.2, gene_status:KNOWN, gene_type:processed_transcript			10		82232920	82228985	minus		
9606	Homo sapiens	0	0	live	RP11-344L13.2		gene_id:ENSG00000233945.1, gene_status:NOVEL, gene_type:lincRNA			10		83675439	83672406	minus		
9606	Homo sapiens	0	0	live	RP11-219F10.1		gene_id:ENSG00000233258.1, gene_status:NOVEL, gene_type:lincRNA			10		83912922	83911654	minus		
9606	Homo sapiens	0	0	live	RP11-338I21.1		gene_id:ENSG00000271933.1, gene_status:NOVEL, gene_type:antisense			10		84140582	84138420	minus		
9606	Homo sapiens	0	0	live	LINC00858		gene_id:ENSG00000229404.4, gene_status:NOVEL, gene_type:lincRNA			10		84279980	84294659	plus		
9606	Homo sapiens	0	0	live	LINC01519		gene_id:ENSG00000237267.1, gene_status:NOVEL, gene_type:lincRNA			10		85197958	85193421	minus		
9606	Homo sapiens	0	0	live	RP11-475D12.1		gene_id:ENSG00000223993.1, gene_status:NOVEL, gene_type:lincRNA			10		85432515	85431943	minus		
9606	Homo sapiens	0	0	live	RP11-475D12.2		gene_id:ENSG00000224504.2, gene_status:NOVEL, gene_type:lincRNA			10		85432863	85448961	plus		
9606	Homo sapiens	0	0	live	LINC01520		gene_id:ENSG00000230962.1, gene_status:NOVEL, gene_type:lincRNA			10		85449592	85491996	plus		
9606	Homo sapiens	0	0	live	RP11-113E21.2		gene_id:ENSG00000279910.1, gene_status:KNOWN, gene_type:TEC			10		85531115	85526880	minus		
9606	Homo sapiens	0	0	live	RP11-113E21.3		gene_id:ENSG00000280134.1, gene_status:KNOWN, gene_type:TEC			10		85557436	85555484	minus		
9606	Homo sapiens	0	0	live	GRID1-AS1		gene_id:ENSG00000234942.2, gene_status:KNOWN, gene_type:antisense			10		85577731	85607213	plus		
9606	Homo sapiens	0	0	live	RP11-93H12.4		gene_id:ENSG00000270002.1, gene_status:NOVEL, gene_type:antisense			10		85644073	85648066	plus		
9606	Homo sapiens	0	0	live	RP11-77P6.2		gene_id:ENSG00000227896.2, gene_status:NOVEL, gene_type:antisense			10		86521945	86525101	plus		
9606	Homo sapiens	0	0	live	RP11-359E3.4		gene_id:ENSG00000272631.1, gene_status:NOVEL, gene_type:antisense			10		86756298	86749754	minus		
9606	Homo sapiens	0	0	live	ADIRF-AS1		gene_id:ENSG00000272734.1, gene_status:KNOWN, gene_type:processed_transcript			10		86971311	86965345	minus		
9606	Homo sapiens	0	0	live	RP11-96C23.15		gene_id:ENSG00000273413.1, gene_status:NOVEL, gene_type:antisense			10		86970826	86970237	minus		
9606	Homo sapiens	0	0	live	AGAP11		gene_id:ENSG00000271880.1, gene_status:NOVEL, gene_type:processed_transcript			10		86970741	87010126	plus		
9606	Homo sapiens	0	0	live	RP11-96C23.13		gene_id:ENSG00000151303.11, gene_status:NOVEL, gene_type:processed_transcript			10		86992406	87010203	plus		
9606	Homo sapiens	0	0	live	RP11-96C23.14		gene_id:ENSG00000272508.1, gene_status:NOVEL, gene_type:processed_transcript			10		86993432	87024732	plus		
9606	Homo sapiens	0	0	live	RP11-96C23.10		gene_id:ENSG00000229969.1, gene_status:NOVEL, gene_type:antisense			10		87015782	87009785	minus		
9606	Homo sapiens	0	0	live	RP11-96C23.9		gene_id:ENSG00000237280.1, gene_status:NOVEL, gene_type:sense_intronic			10		87113954	87115523	plus		
9606	Homo sapiens	0	0	live	NUTM2A-AS1		gene_id:ENSG00000223482.6, gene_status:NOVEL, gene_type:antisense			10		87342612	87203875	minus		
9606	Homo sapiens	0	0	live	LINC00863		gene_id:ENSG00000224914.2, gene_status:NOVEL, gene_type:lincRNA			10		87342736	87357882	plus		
9606	Homo sapiens	0	0	live	LINC00864		gene_id:ENSG00000228055.2, gene_status:NOVEL, gene_type:lincRNA			10		87424792	87397023	minus		
9606	Homo sapiens	0	0	live	RP11-57C13.4		gene_id:ENSG00000223761.1, gene_status:NOVEL, gene_type:lincRNA			10		87606024	87591607	minus		
9606	Homo sapiens	0	0	live	RP11-57C13.6		gene_id:ENSG00000225913.2, gene_status:NOVEL, gene_type:lincRNA			10		87607985	87659279	plus		
9606	Homo sapiens	0	0	live	RP11-57C13.3		gene_id:ENSG00000196566.2, gene_status:NOVEL, gene_type:antisense			10		87660003	87610163	minus		
9606	Homo sapiens	0	0	live	RP11-380G5.2		gene_id:ENSG00000224745.1, gene_status:NOVEL, gene_type:sense_intronic			10		87878692	87880427	plus		
9606	Homo sapiens	0	0	live	ACTA2-AS1		gene_id:ENSG00000180139.11, gene_status:NOVEL, gene_type:antisense			10		88932390	88940820	plus		
9606	Homo sapiens	0	0	live	RP11-399O19.9		gene_id:ENSG00000261438.1, gene_status:NOVEL, gene_type:sense_overlapping			10		89015836	89017059	plus		
9606	Homo sapiens	0	0	live	RP11-149I23.3		gene_id:ENSG00000232110.6, gene_status:NOVEL, gene_type:antisense			10		89283765	89292125	plus		
9606	Homo sapiens	0	0	live	SLC16A12-AS1		gene_id:ENSG00000234452.4, gene_status:NOVEL, gene_type:antisense			10		89456064	89468140	plus		
9606	Homo sapiens	0	0	live	RP11-80H5.2		gene_id:ENSG00000232936.4, gene_status:NOVEL, gene_type:antisense			10		89645282	89650667	plus		
9606	Homo sapiens	0	0	live	RP11-80H5.6		gene_id:ENSG00000225836.1, gene_status:NOVEL, gene_type:lincRNA			10		89650822	89646289	minus		
